epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
31,0.795846164226532,4.999999873689376e-05,0.534244954586029,0.8479999899864197,0.5419378876686096
32,0.8058461546897888,4.999999873689376e-05,0.5119511485099792,0.843999981880188,0.5021242499351501
33,0.7967692017555237,4.999999873689376e-05,0.5218201279640198,0.8479999899864197,0.5088534355163574
34,0.8072307705879211,4.999999873689376e-05,0.5005776286125183,0.8240000009536743,0.5825859904289246
35,0.8136923313140869,4.999999873689376e-05,0.4877799451351166,0.843999981880188,0.5260578989982605
36,0.8161538243293762,2.499999936844688e-05,0.479470819234848,0.843999981880188,0.511603593826294
37,0.8147692084312439,2.499999936844688e-05,0.4861276149749756,0.843999981880188,0.5094392895698547
38,0.8221538662910461,2.499999936844688e-05,0.46961909532546997,0.843999981880188,0.5219753384590149
39,0.8221538662910461,1.249999968422344e-05,0.45991966128349304,0.8479999899864197,0.5064069032669067
40,0.8296923041343689,1.249999968422344e-05,0.46299347281455994,0.8479999899864197,0.48896560072898865
41,0.8273845911026001,1.249999968422344e-05,0.4653216600418091,0.843999981880188,0.5048184990882874
42,0.8258461356163025,1.249999968422344e-05,0.4515538513660431,0.843999981880188,0.5090517401695251
43,0.8253846168518066,1.249999968422344e-05,0.46082767844200134,0.8479999899864197,0.49305638670921326
44,0.8293846249580383,6.24999984211172e-06,0.4494335949420929,0.8479999899864197,0.4930631220340729
45,0.8295384645462036,6.24999984211172e-06,0.447294145822525,0.8479999899864197,0.4972359240055084
46,0.8250769376754761,6.24999984211172e-06,0.46178391575813293,0.8479999899864197,0.49356821179389954
47,0.8330768942832947,3.12499992105586e-06,0.4462290108203888,0.843999981880188,0.4942363202571869
48,0.8252307772636414,3.12499992105586e-06,0.45710450410842896,0.843999981880188,0.4902421236038208
49,0.8275384902954102,3.12499992105586e-06,0.4447115659713745,0.8479999899864197,0.4925864338874817
50,0.8336923122406006,1.56249996052793e-06,0.45199936628341675,0.843999981880188,0.49094876646995544
51,0.8240000009536743,1.56249996052793e-06,0.45093709230422974,0.843999981880188,0.49203628301620483
52,0.8323076963424683,1.56249996052793e-06,0.4430917501449585,0.843999981880188,0.49347245693206787
53,0.8306154012680054,7.81249980263965e-07,0.4459134340286255,0.843999981880188,0.4934612810611725
54,0.8330768942832947,7.81249980263965e-07,0.4396781027317047,0.843999981880188,0.493339478969574
0,0.5741538405418396,0.0010000000474974513,1.0538628101348877,0.8159999847412109,0.4820711314678192
1,0.6989230513572693,0.0010000000474974513,0.773093581199646,0.8560000061988831,0.3849286735057831
2,0.7132307887077332,0.0010000000474974513,0.7354056239128113,0.8560000061988831,0.38663506507873535
3,0.728615403175354,0.0010000000474974513,0.7064670324325562,0.871999979019165,0.4014210104942322
4,0.730923056602478,0.0010000000474974513,0.6964541673660278,0.8399999737739563,0.40934044122695923
5,0.7427692413330078,0.0005000000237487257,0.666887104511261,0.8640000224113464,0.3867071568965912
6,0.7493846416473389,0.0005000000237487257,0.647730827331543,0.8360000252723694,0.424335777759552
7,0.7495384812355042,0.0005000000237487257,0.6550951600074768,0.8679999709129333,0.3905242681503296
8,0.7498461604118347,0.0002500000118743628,0.6388521790504456,0.8519999980926514,0.3918226361274719
9,0.7526153922080994,0.0002500000118743628,0.6526380777359009,0.8560000061988831,0.4027711749076843
10,0.7518461346626282,0.0002500000118743628,0.641309916973114,0.843999981880188,0.3975536525249481
11,0.7621538639068604,0.0001250000059371814,0.6217254996299744,0.8479999899864197,0.41108080744743347
12,0.7592307925224304,0.0001250000059371814,0.6261104941368103,0.8560000061988831,0.39210766553878784
13,0.7569230794906616,0.0001250000059371814,0.6216897368431091,0.8479999899864197,0.39708322286605835
14,0.7615384459495544,6.25000029685907e-05,0.6307551860809326,0.8399999737739563,0.4074392318725586
15,0.7543076872825623,6.25000029685907e-05,0.6240752935409546,0.8399999737739563,0.40843090415000916
16,0.7558461427688599,6.25000029685907e-05,0.6276291608810425,0.8399999737739563,0.41141635179519653
17,0.7533845901489258,3.125000148429535e-05,0.6268951892852783,0.8519999980926514,0.4001937508583069
18,0.7644615173339844,3.125000148429535e-05,0.609784722328186,0.8479999899864197,0.4040539562702179
19,0.7606154084205627,3.125000148429535e-05,0.6197556853294373,0.8399999737739563,0.40934064984321594
20,0.7670769095420837,1.5625000742147677e-05,0.6215908527374268,0.843999981880188,0.40645667910575867
21,0.7621538639068604,1.5625000742147677e-05,0.6153473258018494,0.843999981880188,0.4064583480358124
22,0.765999972820282,1.5625000742147677e-05,0.6085571050643921,0.8479999899864197,0.4057413637638092
23,0.7627692222595215,7.812500371073838e-06,0.6165882349014282,0.843999981880188,0.40710607171058655
24,0.7543076872825623,7.812500371073838e-06,0.6315594911575317,0.843999981880188,0.40680575370788574
25,0.7193846106529236,9.999999747378752e-05,0.7412934303283691,0.8240000009536743,0.5338113903999329
26,0.7459999918937683,9.999999747378752e-05,0.6600815653800964,0.7960000038146973,0.6439787745475769
27,0.763076901435852,9.999999747378752e-05,0.6203821897506714,0.800000011920929,0.6463220715522766
28,0.7693846225738525,9.999999747378752e-05,0.5940808057785034,0.8199999928474426,0.6330288052558899
29,0.7810769081115723,4.999999873689376e-05,0.5651296377182007,0.828000009059906,0.5999765992164612
30,0.7932307720184326,4.999999873689376e-05,0.5387037396430969,0.8360000252723694,0.5101844668388367
31,0.7987692356109619,4.999999873689376e-05,0.523249089717865,0.8360000252723694,0.5537481904029846
32,0.7998461723327637,4.999999873689376e-05,0.532078206539154,0.8479999899864197,0.49582022428512573
33,0.8084615468978882,4.999999873689376e-05,0.508637547492981,0.8240000009536743,0.5407568216323853
34,0.8161538243293762,4.999999873689376e-05,0.496120423078537,0.8320000171661377,0.5173397064208984
35,0.8093846440315247,4.999999873689376e-05,0.49432462453842163,0.8320000171661377,0.5155173540115356
36,0.8207692503929138,2.499999936844688e-05,0.475740522146225,0.8320000171661377,0.49587786197662354
37,0.8149230480194092,2.499999936844688e-05,0.48635390400886536,0.843999981880188,0.4753309190273285
38,0.8215384483337402,2.499999936844688e-05,0.47926393151283264,0.8320000171661377,0.5101261734962463
39,0.8144615292549133,2.499999936844688e-05,0.4775526225566864,0.8360000252723694,0.5095823407173157
40,0.8293846249580383,2.499999936844688e-05,0.45817115902900696,0.8360000252723694,0.5199133157730103
41,0.8299999833106995,1.249999968422344e-05,0.4504355192184448,0.8399999737739563,0.5042259693145752
42,0.8243076801300049,1.249999968422344e-05,0.46905243396759033,0.8399999737739563,0.4856700599193573
43,0.8316922783851624,1.249999968422344e-05,0.4496636986732483,0.8360000252723694,0.48702189326286316
44,0.8298461437225342,6.24999984211172e-06,0.44740235805511475,0.8399999737739563,0.4673503637313843
45,0.8190768957138062,6.24999984211172e-06,0.4564935266971588,0.8360000252723694,0.4699919819831848
46,0.8269230723381042,6.24999984211172e-06,0.4480551779270172,0.843999981880188,0.4606015980243683
47,0.828000009059906,6.24999984211172e-06,0.4539070129394531,0.8399999737739563,0.46077579259872437
48,0.8303077220916748,6.24999984211172e-06,0.44904977083206177,0.8360000252723694,0.4512897729873657
49,0.8329230546951294,6.24999984211172e-06,0.44116076827049255,0.8360000252723694,0.45211106538772583
50,0.8304615616798401,6.24999984211172e-06,0.44946539402008057,0.8360000252723694,0.45308801531791687
51,0.8353846073150635,6.24999984211172e-06,0.4367072880268097,0.8399999737739563,0.45082101225852966
52,0.8373846411705017,6.24999984211172e-06,0.43812060356140137,0.8399999737739563,0.45225000381469727
53,0.8341538310050964,6.24999984211172e-06,0.4332599937915802,0.8320000171661377,0.45910775661468506
54,0.8352307677268982,6.24999984211172e-06,0.4353409707546234,0.8360000252723694,0.46158096194267273
